rt	trial_type	trial_index	trial_index_global	time_elapsed	subject	condition	problems	moveNum	src	category	imageName	init_locationsX	init_locationsY	movesX	movesY	dropTime	dropCorrect	dropPosition	final_locationsX	final_locationsY	problem_type	responseL	responseR
199089	passive-sort	0	3	439223	p898318	passive	pbp24	24	lib/images/pbp24/problem/pbp24_2-2.jpg	left	pbp24_2-2.jpg	425	344.8000183	125	347.3875122	179507	1	left	125	347.3875122	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439223	p898318	passive	pbp24	25	lib/images/pbp24/problem/pbp24_1-1.jpg	left	pbp24_1-1.jpg	535	344.8000183	125	240.8000031	181796	1	left	125	240.8000031	pbp24	I don't see a rule	I don't see a rule
199089	passive-sort	0	3	439223	p898318	passive	pbp24	26	lib/images/pbp24/problem/pbp24_3-1.jpg	left	pbp24_3-1.jpg	535	454.8000183	236.1000061	453.5	196085	1	left	236.1000061	453.5	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541736	p898318	passive	pbp24	1	lib/images/pbp24/test/pbp24_5-1.jpg	left	pbp24_5-1.jpg	590	307.3999939	988.7000122	557.4000244	35999	0	right	988.7000122	557.4000244	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541736	p898318	passive	pbp24	2	lib/images/pbp24/test/pbp24_4-1.jpg	left	pbp24_4-1.jpg	590	307.3999939	191.6999969	557.4000244	43279	1	left	191.6999969	557.4000244	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541736	p898318	passive	pbp24	3	lib/images/pbp24/test/pbp24_4-4.jpg	right	pbp24_4-4.jpg	590	307.3999939	191.6999969	557.4000244	51712	0	left	191.6999969	557.4000244	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541736	p898318	passive	pbp24	4	lib/images/pbp24/test/pbp24_4-2.jpg	left	pbp24_4-2.jpg	590	307.3999939	191.6999969	557.4000244	60566	1	left	191.6999969	557.4000244	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541736	p898318	passive	pbp24	5	lib/images/pbp24/test/pbp24_5-3.jpg	right	pbp24_5-3.jpg	590	307.3999939	988.7000122	557.4000244	62895	1	right	988.7000122	557.4000244	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541737	p898318	passive	pbp24	6	lib/images/pbp24/test/pbp24_5-2.jpg	left	pbp24_5-2.jpg	590	307.3999939	988.7000122	557.4000244	66726	0	right	988.7000122	557.4000244	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541737	p898318	passive	pbp24	7	lib/images/pbp24/test/pbp24_5-4.jpg	right	pbp24_5-4.jpg	590	307.3999939	191.6999969	557.4000244	73350	0	left	191.6999969	557.4000244	pbp24	I don't see a rule	I don't see a rule
83000	test-sort	0	6	541737	p898318	passive	pbp24	8	lib/images/pbp24/test/pbp24_4-3.jpg	right	pbp24_4-3.jpg	590	307.3999939	988.7000122	557.4000244	78999	1	right	988.7000122	557.4000244	pbp24	I don't see a rule	I don't see a rule
52996	survey-text-leftRight	0	7	596749	p898318	passive	pbp24	NA				NA	NA	NA	NA	NA	NA		NA	NA		I don't see a rule	I don't see a rule
40379	passive-sort	0	1	138429	p909564	passive	pbp04	1	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	535	455	125	455	5686	1	left	125	455	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	2	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	755	345	125	348	9171	1	left	125	348	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	3	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	645	345	237	455	13131	1	left	237	455	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	4	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	425	235	1054	455	16259	1	right	1054	455	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	5	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	535	235	942	241	18834	1	right	942	241	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	6	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	535	345	942	455	20736	1	right	942	455	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	7	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	425	455	942	348	22648	1	right	942	348	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	8	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	755	455	1054	348	25663	1	right	1054	348	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	9	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	345	125	241	31445	1	left	125	241	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	10	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	755	235	237	348	34067	1	left	237	348	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	11	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	645	235	237	241	35686	1	left	237	241	pbp34	These are boxes	These are circles
40379	passive-sort	0	1	138429	p909564	passive	pbp04	12	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	645	455	1054	241	37374	1	right	1054	241	pbp34	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	1	lib/images/pbp04/problem/pbp04_1-1.jpg	left	pbp04_1-1.jpg	645	235	939	256	7959	0	right	125	241	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	2	lib/images/pbp04/problem/pbp04_1-1.jpg	left	pbp04_1-1.jpg	645	235	125	241	11109	1	left	125	241	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	3	lib/images/pbp04/problem/pbp04_3-1.jpg	left	pbp04_3-1.jpg	645	345	938	250	18197	0	right	125	348	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	4	lib/images/pbp04/problem/pbp04_3-1.jpg	left	pbp04_3-1.jpg	645	345	125	348	56301	1	left	125	348	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	5	lib/images/pbp04/problem/pbp04_1-3.jpg	right	pbp04_1-3.jpg	425	235	241	237	61396	0	left	942	241	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	6	lib/images/pbp04/problem/pbp04_1-3.jpg	right	pbp04_1-3.jpg	425	235	942	241	63782	1	right	942	241	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	7	lib/images/pbp04/problem/pbp04_3-4.jpg	right	pbp04_3-4.jpg	755	235	942	348	67506	1	right	942	348	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	8	lib/images/pbp04/problem/pbp04_3-2.jpg	left	pbp04_3-2.jpg	755	345	125	455	69576	1	left	125	455	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	9	lib/images/pbp04/problem/pbp04_1-2.jpg	left	pbp04_1-2.jpg	535	455	237	241	71791	1	left	237	241	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	10	lib/images/pbp04/problem/pbp04_3-3.jpg	right	pbp04_3-3.jpg	535	345	942	455	75021	1	right	942	455	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	11	lib/images/pbp04/problem/pbp04_2-2.jpg	left	pbp04_2-2.jpg	425	455	237	455	79622	1	left	237	455	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	12	lib/images/pbp04/problem/pbp04_2-3.jpg	right	pbp04_2-3.jpg	535	235	1054	455	82603	1	right	1054	455	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	13	lib/images/pbp04/problem/pbp04_2-4.jpg	right	pbp04_2-4.jpg	425	345	1054	348	84549	1	right	1054	348	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	14	lib/images/pbp04/problem/pbp04_2-1.jpg	left	pbp04_2-1.jpg	755	455	237	348	86113	1	left	237	348	pbp04	These are boxes	These are circles
90356	passive-sort	0	3	242177	p909564	passive	pbp04	15	lib/images/pbp04/problem/pbp04_1-4.jpg	right	pbp04_1-4.jpg	645	455	1054	241	87351	1	right	1054	241	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	1	lib/images/pbp04/test/pbp04_5-1.jpg	left	pbp04_5-1.jpg	590	306	191.5	556	15776	1	left	191.5	556	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	2	lib/images/pbp04/test/pbp04_4-3.jpg	right	pbp04_4-3.jpg	590	306	988.5	556	18926	1	right	988.5	556	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	3	lib/images/pbp04/test/pbp04_4-4.jpg	right	pbp04_4-4.jpg	590	306	988.5	556	23877	1	right	988.5	556	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	4	lib/images/pbp04/test/pbp04_5-3.jpg	right	pbp04_5-3.jpg	590	306	988.5	556	28107	1	right	988.5	556	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	5	lib/images/pbp04/test/pbp04_5-4.jpg	right	pbp04_5-4.jpg	590	306	988.5	556	32707	1	right	988.5	556	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	6	lib/images/pbp04/test/pbp04_4-2.jpg	left	pbp04_4-2.jpg	590	306	191.5	556	36228	1	left	191.5	556	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	7	lib/images/pbp04/test/pbp04_5-2.jpg	left	pbp04_5-2.jpg	590	306	191.5	556	39974	1	left	191.5	556	pbp04	These are boxes	These are circles
48714	test-sort	0	6	319776	p909564	passive	pbp04	8	lib/images/pbp04/test/pbp04_4-1.jpg	left	pbp04_4-1.jpg	590	306	191.5	556	44711	1	left	191.5	556	pbp04	These are boxes	These are circles
20777	survey-text-leftRight	0	7	342564	p909564	passive	pbp04	NA				NA	NA	NA	NA	NA	NA		NA	NA		These are boxes	These are circles
67593	passive-sort	0	1	245405	p913708	passive	pbp19	1	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	425	345	237	348	14104	1	left	237	348	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245405	p913708	passive	pbp19	2	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	645	235	237	241	17725	1	left	237	241	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	3	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	535	455	942	455	21412	1	right	942	455	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	4	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	645	345	125	348	25135	1	left	125	348	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	5	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	755	345	942	348	29595	1	right	942	348	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	6	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	455	939	269	31489	0	right	237	455	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	7	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	455	944	242	35953	0	right	237	455	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	8	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	425	455	237	455	37525	1	left	237	455	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	9	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	755	235	955	230	44747	0	right	125	241	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	10	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	755	235	125	241	46859	1	left	125	241	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245406	p913708	passive	pbp19	11	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	455	125	451	49405	0	left	942	241	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245407	p913708	passive	pbp19	12	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	455	942	241	51204	1	right	942	241	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245407	p913708	passive	pbp19	13	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	535	235	1039	334	55145	0	right	125	455	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245407	p913708	passive	pbp19	14	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	535	235	125	455	57373	1	left	125	455	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245407	p913708	passive	pbp19	15	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	645	455	1054	241	60506	1	right	1054	241	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245407	p913708	passive	pbp19	16	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	535	345	1054	348	63034	1	right	1054	348	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
67593	passive-sort	0	1	245407	p913708	passive	pbp19	17	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	425	235	1054	455	64586	1	right	1054	455	pbp34	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311072	p913708	passive	pbp19	1	lib/images/pbp19/problem/pbp19_2-2.jpg	left	pbp19_2-2.jpg	645	345	237	348	2587	1	left	237	348	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	2	lib/images/pbp19/problem/pbp19_2-3.jpg	right	pbp19_2-3.jpg	425	235	241	452	7585	0	left	942	241	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	3	lib/images/pbp19/problem/pbp19_2-3.jpg	right	pbp19_2-3.jpg	425	235	942	241	8896	1	right	942	241	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	4	lib/images/pbp19/problem/pbp19_3-4.jpg	right	pbp19_3-4.jpg	755	345	942	348	11982	1	right	942	348	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	5	lib/images/pbp19/problem/pbp19_2-1.jpg	left	pbp19_2-1.jpg	535	235	237	455	16849	1	left	237	455	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	6	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	755	455	215	258	24039	0	left	942	455	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	7	lib/images/pbp19/problem/pbp19_2-4.jpg	right	pbp19_2-4.jpg	755	455	942	455	25161	1	right	942	455	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	8	lib/images/pbp19/problem/pbp19_1-1.jpg	left	pbp19_1-1.jpg	535	455	237	241	32909	1	left	237	241	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	9	lib/images/pbp19/problem/pbp19_3-1.jpg	left	pbp19_3-1.jpg	535	345	1026	239	37543	0	right	125	241	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311073	p913708	passive	pbp19	10	lib/images/pbp19/problem/pbp19_3-1.jpg	left	pbp19_3-1.jpg	535	345	125	241	40022	1	left	125	241	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311074	p913708	passive	pbp19	11	lib/images/pbp19/problem/pbp19_1-2.jpg	left	pbp19_1-2.jpg	645	235	125	348	42045	1	left	125	348	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
56216	passive-sort	0	3	311074	p913708	passive	pbp19	12	lib/images/pbp19/problem/pbp19_3-3.jpg	right	pbp19_3-3.jpg	755	235	1054	241	44028	1	right	1054	241	pbp19	I used the after/before relationship after a few rule checks to categorize them afterwards.	The placement and similarity of these images were closer in more regards than the left side.
